time,mos,flwid,upstream_bytes,downstream_bytes,protocol,src_port,dst_port,application_type,upstream_packets,downstream_packets,local_ping,server_ping
2022-09-09 17:35:46,"4.1685 
",136680,732,466,UDP,49088,3478,VOIP,4,3,0.586
2022-09-09 17:35:51,"4.19367 
",136680,732,466,UDP,49088,3478,VOIP,4,3,0.657,65.600
2022-09-09 17:35:45,"4.1685 
",136680,732,466,UDP,49088,3478,VOIP,4,3,0.638,34.400
2022-09-09 17:35:50,"4.19367 
",136680,732,466,UDP,49088,3478,VOIP,4,3,0.680
2022-09-09 17:35:50,"4.19367 
",136680,732,466,UDP,49088,3478,VOIP,4,3,0.680
2022-09-09 17:35:44,"4.1685 
",136680,732,466,UDP,49088,3478,VOIP,4,3,0.500,62.900
2022-09-09 17:35:50,"4.19367 
",136680,732,466,UDP,49088,3478,VOIP,4,3,0.680
2022-09-09 17:35:50,"4.19367 
",136680,732,466,UDP,49088,3478,VOIP,4,3,0.680
2022-09-09 17:35:41,"4.1685 
",136680,732,466,UDP,49088,3478,VOIP,4,3,0.664,69.700
2022-09-09 17:35:40,"4.1685 
",136680,732,466,UDP,49088,3478,VOIP,4,3,0.587,74.700
2022-09-09 17:35:39,"4.1685 
",136680,732,466,UDP,49088,3478,VOIP,4,3,0.558
2022-09-09 17:35:43,"4.1685 
",136680,732,466,UDP,49088,3478,VOIP,4,3,0.649,57.400
2022-09-09 17:35:42,"4.1685 
",136680,732,466,UDP,49088,3478,VOIP,4,3,0.634,70.700
2022-09-09 17:35:37,"4.14047 
",136680,732,466,UDP,49088,3478,VOIP,4,3,0.715
2022-09-09 17:35:36,"4.14047 
",136680,732,466,UDP,49088,3478,VOIP,4,3,0.769,73.800
2022-09-09 17:35:35,"4.14047 
",136680,732,466,UDP,49088,3478,VOIP,4,3,0.626
2022-09-09 17:35:34,"4.14047 
",136680,732,466,UDP,49088,3478,VOIP,4,3,0.707,26.600
2022-09-09 17:35:33,"4.14047 
",136680,732,466,UDP,49088,3478,VOIP,4,3,0.652,54.400
2022-09-09 17:35:32,"4.14047 
",136680,732,466,UDP,49088,3478,VOIP,4,3,0.713,25.700
2022-09-09 17:35:31,"4.14047 
",136680,732,466,UDP,49088,3478,VOIP,4,3,0.735,16.600
2022-09-09 17:35:30,"4.14047 
",136680,732,466,UDP,49088,3478,VOIP,4,3,0.636,57.200
2022-09-09 17:35:29,"4.14047 
",136680,732,466,UDP,49088,3478,VOIP,4,3,0.603
2022-09-09 17:35:28,"4.14047 
",136680,732,466,UDP,49088,3478,VOIP,4,3,0.704
2022-09-09 17:36:17,"4.28077 
",136680,732,466,UDP,49088,3478,VOIP,4,3,0.657,16.500
2022-09-09 17:36:16,"4.28077 
",136680,732,466,UDP,49088,3478,VOIP,4,3,0.681
2022-09-09 17:36:15,"4.28077 
",136680,732,466,UDP,49088,3478,VOIP,4,3,0.696,53.900
2022-09-09 17:36:14,"4.28077 
",136680,732,466,UDP,49088,3478,VOIP,4,3,0.753,28.200
2022-09-09 17:36:13,"4.28077 
",136680,732,466,UDP,49088,3478,VOIP,4,3,0.695,16.500
2022-09-09 17:36:12,"4.28077 
",136680,732,466,UDP,49088,3478,VOIP,4,3,0.664,16.700
2022-09-09 17:36:11,"4.28077 
",136680,732,466,UDP,49088,3478,VOIP,4,3,0.726,16.400
2022-09-09 17:36:10,"4.28077 
",136680,732,466,UDP,49088,3478,VOIP,4,3,0.767,75.700
2022-09-09 17:35:38,"4.1685 
",136680,732,466,UDP,49088,3478,VOIP,4,3,0.653,65.200
2022-09-09 17:36:09,"4.28077 
",136685,369288,413105,UDP,49088,3480,VOIP,3406,2564,0.743,63.700
2022-09-09 17:36:08,"4.28077 
",136685,363858,406376,UDP,49088,3480,VOIP,3356,2523,0.753
2022-09-09 17:36:07,"4.27569 
",136685,358287,398971,UDP,49088,3480,VOIP,3305,2478,0.623,35.000
2022-09-09 17:36:06,"4.27569 
",136685,352626,393405,UDP,49088,3480,VOIP,3253,2443,0.678,16.500
2022-09-09 17:36:05,"4.27569 
",136685,346991,386216,UDP,49088,3480,VOIP,3201,2399,0.666,65.300
2022-09-09 17:36:04,"4.27569 
",136685,341438,380754,UDP,49088,3480,VOIP,3150,2366,0.744
2022-09-09 17:36:03,"4.27569 
",136685,335942,373563,UDP,49088,3480,VOIP,3099,2322,0.557,29.500
2022-09-09 17:36:02,"4.27569 
",136685,330396,367599,UDP,49088,3480,VOIP,3048,2286,0.628,40.500
2022-09-09 17:36:01,"4.27569 
",136685,324953,360771,UDP,49088,3480,VOIP,2998,2244,0.659,26.600
2022-09-09 17:36:00,"4.27569 
",136685,319412,354173,UDP,49088,3480,VOIP,2947,2203,0.631,16.600
2022-09-09 17:35:58,"4.27569 
",136685,308509,341851,UDP,49088,3480,VOIP,2846,2128,0.697,29.700
2022-09-09 17:35:57,"4.19367 
",136685,302858,335795,UDP,49088,3480,VOIP,2794,2091,0.727,18.300
2022-09-09 17:35:56,"4.19367 
",136685,297353,335307,UDP,49088,3480,VOIP,2743,2088,0.656,16.700
2022-09-09 17:35:55,"4.19367 
",136685,291927,322998,UDP,49088,3480,VOIP,2693,2013,0.786,25.600
2022-09-09 17:35:54,"4.19367 
",136685,286361,316494,UDP,49088,3480,VOIP,2642,1973,0.661,31.100
2022-09-09 17:35:53,"4.19367 
",136685,280851,309600,UDP,49088,3480,VOIP,2591,1931,0.691
2022-09-09 17:35:52,"4.19367 
",136685,275288,303996,UDP,49088,3480,VOIP,2540,1897,0.742,45.000
2022-09-09 17:35:51,"4.19367 
",136685,269730,298268,UDP,49088,3480,VOIP,2489,1862,0.657,65.600
2022-09-09 17:35:50,"4.19367 
",136685,264113,292434,UDP,49088,3480,VOIP,2437,1826,0.680
2022-09-09 17:35:50,"4.19367 
",136685,264113,292434,UDP,49088,3480,VOIP,2437,1826,0.680
2022-09-09 17:35:45,"4.1685 
",136685,236497,260782,UDP,49088,3480,VOIP,2182,1633,0.638,34.400
2022-09-09 17:35:50,"4.19367 
",136685,264113,292434,UDP,49088,3480,VOIP,2437,1826,0.680
2022-09-09 17:35:50,"4.19367 
",136685,264113,292434,UDP,49088,3480,VOIP,2437,1826,0.680
2022-09-09 17:35:48,"4.19367 
",136685,253179,279864,UDP,49088,3480,VOIP,2336,1750,0.717,16.600
2022-09-09 17:35:44,"4.1685 
",136685,231111,254231,UDP,49088,3480,VOIP,2132,1593,0.500,62.900
2022-09-09 17:35:43,"4.1685 
",136685,225634,248192,UDP,49088,3480,VOIP,2081,1556,0.649,57.400
2022-09-09 17:35:42,"4.1685 
",136685,220119,241469,UDP,49088,3480,VOIP,2030,1515,0.634,70.700
2022-09-09 17:35:41,"4.1685 
",136685,214564,235747,UDP,49088,3480,VOIP,1979,1480,0.664,69.700
2022-09-09 17:35:47,"4.1685 
",136685,247591,273622,UDP,49088,3480,VOIP,2284,1712,0.753,59.100
2022-09-09 17:35:46,"4.1685 
",136685,242016,267626,UDP,49088,3480,VOIP,2233,1675,0.586
2022-09-09 17:35:38,"4.1685 
",136685,203456,224351,UDP,49088,3480,VOIP,1876,1410,0.653,65.200
2022-09-09 17:35:37,"4.14047 
",136685,198072,217630,UDP,49088,3480,VOIP,1826,1369,0.715
2022-09-09 17:35:36,"4.14047 
",136685,192545,210573,UDP,49088,3480,VOIP,1775,1326,0.769,73.800
2022-09-09 17:35:35,"4.14047 
",136685,187106,204722,UDP,49088,3480,VOIP,1725,1290,0.626
2022-09-09 17:35:34,"4.14047 
",136685,181464,198529,UDP,49088,3480,VOIP,1673,1252,0.707,26.600
2022-09-09 17:35:33,"4.14047 
",136685,175957,192533,UDP,49088,3480,VOIP,1622,1215,0.652,54.400
2022-09-09 17:35:32,"4.14047 
",136685,170474,186248,UDP,49088,3480,VOIP,1571,1177,0.713,25.700
2022-09-09 17:35:31,"4.14047 
",136685,165051,180338,UDP,49088,3480,VOIP,1521,1141,0.735,16.600
2022-09-09 17:35:30,"4.14047 
",136685,159411,174250,UDP,49088,3480,VOIP,1469,1104,0.636,57.200
2022-09-09 17:35:29,"4.14047 
",136685,154051,168994,UDP,49088,3480,VOIP,1420,1072,0.603
2022-09-09 17:35:28,"4.14047 
",136685,148463,162299,UDP,49088,3480,VOIP,1369,1031,0.704
2022-09-09 17:35:40,"4.1685 
",136685,208853,235095,UDP,49088,3480,VOIP,1926,1476,0.587,74.700
2022-09-09 17:35:39,"4.1685 
",136685,208853,229911,UDP,49088,3480,VOIP,1926,1444,0.558
2022-09-09 17:36:17,"4.28077 
",136685,413631,462052,UDP,49088,3480,VOIP,3814,2863,0.657,16.500
2022-09-09 17:36:16,"4.28077 
",136685,408008,455122,UDP,49088,3480,VOIP,3762,2821,0.681
2022-09-09 17:36:15,"4.28077 
",136685,402502,448632,UDP,49088,3480,VOIP,3711,2781,0.696,53.900
2022-09-09 17:36:14,"4.28077 
",136685,397031,442330,UDP,49088,3480,VOIP,3661,2743,0.753,28.200
2022-09-09 17:36:13,"4.28077 
",136685,391471,436116,UDP,49088,3480,VOIP,3610,2705,0.695,16.500
2022-09-09 17:36:12,"4.28077 
",136685,386045,430881,UDP,49088,3480,VOIP,3560,2673,0.664,16.700
2022-09-09 17:36:11,"4.28077 
",136685,380264,424817,UDP,49088,3480,VOIP,3507,2636,0.726,16.400
2022-09-09 17:36:10,"4.28077 
",136685,374829,418978,UDP,49088,3480,VOIP,3457,2600,0.767,75.700
2022-09-10 07:18:33,"1 
",136825,0,0,UDP,40241,3478,VOIP,0,0,0.692,16.900
2022-09-10 07:18:32,"1 
",136825,0,0,UDP,40241,3478,VOIP,0,0,0.628,16.500
2022-09-10 07:18:31,"1 
",136825,0,0,UDP,40241,3478,VOIP,0,0,0.802,17.000
2022-09-10 07:18:30,"1 
",136825,0,0,UDP,40241,3478,VOIP,0,0,0.702,16.800
2022-09-10 07:18:29,"1 
",136825,0,0,UDP,40241,3478,VOIP,0,0,0.776,16.700
2022-09-10 07:18:28,"1 
",136825,0,0,UDP,40241,3478,VOIP,0,0,0.693,16.700
2022-09-10 07:18:27,"1 
",136825,0,0,UDP,40241,3478,VOIP,0,0,0.597,16.700
2022-09-10 07:18:26,"1 
",136825,0,0,UDP,40241,3478,VOIP,0,0,0.796,16.600
2022-09-10 07:18:25,"1 
",136825,0,0,UDP,40241,3478,VOIP,0,0,0.639,16.700
2022-09-10 07:18:24,"3.01051 
",136825,0,0,UDP,40241,3478,VOIP,0,0,0.826,16.700
2022-09-10 07:18:23,"3.01051 
",136825,0,0,UDP,40241,3478,VOIP,0,0,1.360,16.600
2022-09-10 07:18:22,"3.01051 
",136825,0,0,UDP,40241,3478,VOIP,0,0,0.672,26.300
2022-09-10 07:18:21,"3.01051 
",136825,0,0,UDP,40241,3478,VOIP,0,0,0.913,16.700
2022-09-10 07:18:20,"3.01051 
",136825,0,0,UDP,40241,3478,VOIP,0,0,0.929,28.400
2022-09-10 07:18:19,"3.01051 
",136825,0,0,UDP,40241,3478,VOIP,0,0,0.920,16.500
2022-09-10 07:18:18,"3.01051 
",136825,0,0,UDP,40241,3478,VOIP,0,0,0.714,16.500
2022-09-10 07:18:35,"1 
",136825,0,0,UDP,40241,3478,VOIP,0,0,0.747,16.600
2022-09-10 07:18:34,"1 
",136825,0,0,UDP,40241,3478,VOIP,0,0,0.656,16.700
2022-09-10 07:18:17,"3.01051 
",136825,0,0,UDP,40241,3478,VOIP,0,0,0.898,26.600
2022-09-10 07:18:16,"3.01051 
",136825,0,0,UDP,40241,3478,VOIP,0,0,0.661,16.700
2022-09-10 07:18:15,"3.01051 
",136825,0,0,UDP,40241,3478,VOIP,0,0,0.555,16.800
2022-09-10 07:18:47,"1 
",136829,0,0,UDP,43514,3478,VOIP,0,0,0.845,16.500
2022-09-10 07:18:59,"1 
",136829,0,0,UDP,43514,3478,VOIP,0,0,0.738,16.500
2022-09-10 07:18:58,"1 
",136829,0,0,UDP,43514,3478,VOIP,0,0,0.671,29.500
2022-09-10 07:18:57,"1 
",136829,0,0,UDP,43514,3478,VOIP,0,0,0.790,16.900
2022-09-10 07:18:56,"1 
",136829,0,0,UDP,43514,3478,VOIP,0,0,0.833,16.600
2022-09-10 07:18:55,"1 
",136829,0,0,UDP,43514,3478,VOIP,0,0,0.677,21.600
2022-09-10 07:18:54,"1 
",136829,0,0,UDP,43514,3478,VOIP,0,0,0.909,16.700
2022-09-10 07:18:53,"1 
",136829,0,0,UDP,43514,3478,VOIP,0,0,0.685,16.500
2022-09-10 07:18:52,"1 
",136829,0,0,UDP,43514,3478,VOIP,0,0,0.641,16.500
2022-09-10 07:18:51,"1 
",136829,0,0,UDP,43514,3478,VOIP,0,0,0.649,23.700
2022-09-10 07:18:50,"1 
",136829,0,0,UDP,43514,3478,VOIP,0,0,0.649,16.900
2022-09-10 07:18:49,"1 
",136829,0,0,UDP,43514,3478,VOIP,0,0,0.687,16.600
2022-09-10 07:18:48,"1 
",136829,0,0,UDP,43514,3478,VOIP,0,0,0.917,16.600
2022-09-10 07:18:33,"1 
",136829,0,0,UDP,43514,3478,VOIP,0,0,0.692,16.900
2022-09-10 07:18:32,"1 
",136829,0,0,UDP,43514,3478,VOIP,0,0,0.628,16.500
2022-09-10 07:18:31,"1 
",136829,0,0,UDP,43514,3478,VOIP,0,0,0.802,17.000
2022-09-10 07:18:30,"1 
",136829,0,0,UDP,43514,3478,VOIP,0,0,0.702,16.800
2022-09-10 07:18:29,"1 
",136829,0,0,UDP,43514,3478,VOIP,0,0,0.776,16.700
2022-09-10 07:18:28,"1 
",136829,0,0,UDP,43514,3478,VOIP,0,0,0.693,16.700
2022-09-10 07:18:27,"1 
",136829,0,0,UDP,43514,3478,VOIP,0,0,0.597,16.700
2022-09-10 07:18:26,"1 
",136829,0,0,UDP,43514,3478,VOIP,0,0,0.796,16.600
2022-09-10 07:18:25,"1 
",136829,0,0,UDP,43514,3478,VOIP,0,0,0.639,16.700
2022-09-10 07:18:24,"3.01051 
",136829,0,0,UDP,43514,3478,VOIP,0,0,0.826,16.700
2022-09-10 07:18:23,"3.01051 
",136829,0,0,UDP,43514,3478,VOIP,0,0,1.360,16.600
2022-09-10 07:18:22,"3.01051 
",136829,0,0,UDP,43514,3478,VOIP,0,0,0.672,26.300
2022-09-10 07:18:46,"1 
",136829,0,0,UDP,43514,3478,VOIP,0,0,0.593,16.700
2022-09-10 07:18:21,"3.01051 
",136829,0,0,UDP,43514,3478,VOIP,0,0,0.913,16.700
2022-09-10 07:18:45,"1 
",136829,0,0,UDP,43514,3478,VOIP,0,0,0.929,24.800
2022-09-10 07:18:44,"1 
",136829,0,0,UDP,43514,3478,VOIP,0,0,0.897,22.500
2022-09-10 07:18:20,"3.01051 
",136829,0,0,UDP,43514,3478,VOIP,0,0,0.929,28.400
2022-09-10 07:18:43,"1 
",136829,0,0,UDP,43514,3478,VOIP,0,0,0.590,40.600
2022-09-10 07:18:19,"3.01051 
",136829,0,0,UDP,43514,3478,VOIP,0,0,0.920,16.500
2022-09-10 07:18:18,"3.01051 
",136829,0,0,UDP,43514,3478,VOIP,0,0,0.714,16.500
2022-09-10 07:18:42,"1 
",136829,0,0,UDP,43514,3478,VOIP,0,0,0.740,23.500
2022-09-10 07:18:17,"3.01051 
",136829,0,0,UDP,43514,3478,VOIP,0,0,0.898,26.600
2022-09-10 07:18:41,"1 
",136829,0,0,UDP,43514,3478,VOIP,0,0,0.898,16.700
2022-09-10 07:18:16,"3.01051 
",136829,0,0,UDP,43514,3478,VOIP,0,0,0.661,16.700
2022-09-10 07:18:15,"3.01051 
",136829,0,0,UDP,43514,3478,VOIP,0,0,0.555,16.800
2022-09-10 07:19:14,"1 
",136829,0,0,UDP,43514,3478,VOIP,0,0,0.705,16.400
2022-09-10 07:19:13,"1 
",136829,0,0,UDP,43514,3478,VOIP,0,0,0.733,16.700
2022-09-10 07:19:12,"1 
",136829,0,0,UDP,43514,3478,VOIP,0,0,0.775,16.800
2022-09-10 07:19:11,"1 
",136829,0,0,UDP,43514,3478,VOIP,0,0,0.743,16.700
2022-09-10 07:19:10,"1 
",136829,0,0,UDP,43514,3478,VOIP,0,0,0.844,37.500
2022-09-10 07:19:09,"1 
",136829,0,0,UDP,43514,3478,VOIP,0,0,0.691,16.600
2022-09-10 07:19:08,"1 
",136829,0,0,UDP,43514,3478,VOIP,0,0,0.735,25.000
2022-09-10 07:19:07,"1 
",136829,0,0,UDP,43514,3478,VOIP,0,0,0.666,16.700
2022-09-10 07:19:06,"1 
",136829,0,0,UDP,43514,3478,VOIP,0,0,0.868,16.700
2022-09-10 07:19:05,"1 
",136829,0,0,UDP,43514,3478,VOIP,0,0,0.801,16.600
2022-09-10 07:19:04,"1 
",136829,0,0,UDP,43514,3478,VOIP,0,0,0.793,24.600
2022-09-10 07:19:03,"1 
",136829,0,0,UDP,43514,3478,VOIP,0,0,0.690,16.700
2022-09-10 07:19:02,"1 
",136829,0,0,UDP,43514,3478,VOIP,0,0,0.717,29.700
2022-09-10 07:19:01,"1 
",136829,0,0,UDP,43514,3478,VOIP,0,0,0.653,16.500
2022-09-10 07:19:00,"1 
",136829,0,0,UDP,43514,3478,VOIP,0,0,0.669,16.500
2022-09-10 07:18:40,"1 
",136829,0,0,UDP,43514,3478,VOIP,0,0,0.845,24.600
2022-09-10 07:18:39,"1 
",136829,0,0,UDP,43514,3478,VOIP,0,0,0.872,16.600
2022-09-10 07:18:38,"1 
",136829,0,0,UDP,43514,3478,VOIP,0,0,0.595,16.500
2022-09-10 07:18:37,"1 
",136829,0,0,UDP,43514,3478,VOIP,0,0,0.856,16.700
2022-09-10 07:18:36,"1 
",136829,0,0,UDP,43514,3478,VOIP,0,0,0.792,16.700
2022-09-10 07:18:35,"1 
",136829,0,0,UDP,43514,3478,VOIP,0,0,0.747,16.600
2022-09-10 07:18:34,"1 
",136829,0,0,UDP,43514,3478,VOIP,0,0,0.656,16.700
2022-09-10 08:05:45,"4.2707 
",137028,0,0,UDP,42731,3478,VOIP,0,0,0.759,16.400
2022-09-10 08:05:59,"4.40003 
",137036,552,0,UDP,41713,3478,VOIP,4,0,0.754,23.600
2022-09-10 08:05:58,"4.40003 
",137036,552,0,UDP,41713,3478,VOIP,4,0,0.976,16.600
2022-09-10 08:05:57,"4.40003 
",137036,552,0,UDP,41713,3478,VOIP,4,0,0.679,16.600
2022-09-10 08:05:52,"4.2707 
",137036,552,0,UDP,41713,3478,VOIP,4,0,0.657,16.700
2022-09-10 08:05:51,"4.2707 
",137036,552,0,UDP,41713,3478,VOIP,4,0,0.707,16.800
2022-09-10 08:05:50,"4.2707 
",137036,552,0,UDP,41713,3478,VOIP,4,0,0.669
2022-09-10 08:05:49,"4.2707 
",137036,552,0,UDP,41713,3478,VOIP,4,0,0.703,20.100
2022-09-10 08:05:48,"4.2707 
",137036,552,0,UDP,41713,3478,VOIP,4,0,0.668,37.100
2022-09-10 08:05:47,"4.2707 
",137036,552,0,UDP,41713,3478,VOIP,4,0,0.710,41.200
2022-09-10 08:05:46,"4.2707 
",137036,552,0,UDP,41713,3478,VOIP,4,0,0.726,16.700
2022-09-10 08:05:45,"4.2707 
",137036,552,0,UDP,41713,3478,VOIP,4,0,0.759,16.400
2022-09-10 08:05:55,"4.40003 
",137036,552,0,UDP,41713,3478,VOIP,4,0,0.759,24.400
2022-09-10 08:05:54,"4.2707 
",137036,552,0,UDP,41713,3478,VOIP,4,0,0.705,16.600
2022-09-10 08:05:53,"4.2707 
",137036,552,0,UDP,41713,3478,VOIP,4,0,0.834,16.800
2022-09-10 08:06:16,"4.38539 
",137036,552,0,UDP,41713,3478,VOIP,4,0,0.761,16.900
2022-09-10 08:06:15,"4.38539 
",137036,552,0,UDP,41713,3478,VOIP,4,0,0.666,32.300
2022-09-10 08:06:14,"4.46132 
",137036,552,0,UDP,41713,3478,VOIP,4,0,0.682,16.500
2022-09-10 08:06:09,"4.46132 
",137036,552,0,UDP,41713,3478,VOIP,4,0,0.642,16.800
2022-09-10 08:06:08,"4.46132 
",137036,552,0,UDP,41713,3478,VOIP,4,0,0.642,40.000
2022-09-10 08:06:07,"4.46132 
",137036,552,0,UDP,41713,3478,VOIP,4,0,0.645,16.700
2022-09-10 08:06:06,"4.46132 
",137036,552,0,UDP,41713,3478,VOIP,4,0,0.729,16.700
2022-09-10 08:06:05,"4.46132 
",137036,552,0,UDP,41713,3478,VOIP,4,0,0.631,16.800
2022-09-10 08:06:04,"4.40003 
",137036,552,0,UDP,41713,3478,VOIP,4,0,0.599,17.200
2022-09-10 08:06:03,"4.40003 
",137036,552,0,UDP,41713,3478,VOIP,4,0,0.717,16.600
2022-09-10 08:06:02,"4.40003 
",137036,552,0,UDP,41713,3478,VOIP,4,0,0.629,16.600
2022-09-10 08:06:01,"4.40003 
",137036,552,0,UDP,41713,3478,VOIP,4,0,0.726,36.100
2022-09-10 08:06:00,"4.40003 
",137036,552,0,UDP,41713,3478,VOIP,4,0,0.627
2022-09-10 08:06:13,"4.46132 
",137036,552,0,UDP,41713,3478,VOIP,4,0,0.659,17.100
2022-09-10 08:06:12,"4.46132 
",137036,552,0,UDP,41713,3478,VOIP,4,0,0.723,16.800
2022-09-10 08:06:11,"4.46132 
",137036,552,0,UDP,41713,3478,VOIP,4,0,0.709
2022-09-10 08:06:10,"4.46132 
",137036,552,0,UDP,41713,3478,VOIP,4,0,0.686,16.900
2022-09-10 08:06:10,"4.46132 
",137036,552,0,UDP,41713,3478,VOIP,4,0,0.686,16.900
2022-09-10 08:06:10,"4.46132 
",137036,552,0,UDP,41713,3478,VOIP,4,0,0.686,16.900
2022-09-10 08:06:10,"4.46132 
",137036,552,0,UDP,41713,3478,VOIP,4,0,0.686,16.900
2022-09-10 08:05:59,"4.40003 
",137048,732,348,UDP,41713,3478,VOIP,4,2,0.754,23.600
2022-09-10 08:05:58,"4.40003 
",137048,732,348,UDP,41713,3478,VOIP,4,2,0.976,16.600
2022-09-10 08:05:57,"4.40003 
",137048,732,348,UDP,41713,3478,VOIP,4,2,0.679,16.600
2022-09-10 08:05:51,"4.2707 
",137048,732,348,UDP,41713,3478,VOIP,4,2,0.707,16.800
2022-09-10 08:05:50,"4.2707 
",137048,732,348,UDP,41713,3478,VOIP,4,2,0.669
2022-09-10 08:05:49,"4.2707 
",137048,732,348,UDP,41713,3478,VOIP,4,2,0.703,20.100
2022-09-10 08:05:48,"4.2707 
",137048,732,348,UDP,41713,3478,VOIP,4,2,0.668,37.100
2022-09-10 08:05:47,"4.2707 
",137048,732,348,UDP,41713,3478,VOIP,4,2,0.710,41.200
2022-09-10 08:05:46,"4.2707 
",137048,732,348,UDP,41713,3478,VOIP,4,2,0.726,16.700
2022-09-10 08:05:45,"4.2707 
",137048,732,348,UDP,41713,3478,VOIP,4,2,0.759,16.400
2022-09-10 08:05:55,"4.40003 
",137048,732,348,UDP,41713,3478,VOIP,4,2,0.759,24.400
2022-09-10 08:05:54,"4.2707 
",137048,732,348,UDP,41713,3478,VOIP,4,2,0.705,16.600
2022-09-10 08:05:53,"4.2707 
",137048,732,348,UDP,41713,3478,VOIP,4,2,0.834,16.800
2022-09-10 08:05:52,"4.2707 
",137048,732,348,UDP,41713,3478,VOIP,4,2,0.657,16.700
2022-09-10 08:06:34,"4.39661 
",137048,732,348,UDP,41713,3478,VOIP,4,2,0.516,16.900
2022-09-10 08:06:33,"4.39661 
",137048,732,348,UDP,41713,3478,VOIP,4,2,0.712,16.600
2022-09-10 08:06:32,"4.39661 
",137048,732,348,UDP,41713,3478,VOIP,4,2,0.646,16.700
2022-09-10 08:06:31,"4.39661 
",137048,732,348,UDP,41713,3478,VOIP,4,2,0.660,16.600
2022-09-10 08:06:30,"4.39661 
",137048,732,348,UDP,41713,3478,VOIP,4,2,0.506,16.500
2022-09-10 08:06:29,"4.39661 
",137048,732,348,UDP,41713,3478,VOIP,4,2,0.670,20.200
2022-09-10 08:06:28,"4.39661 
",137048,732,348,UDP,41713,3478,VOIP,4,2,0.695,45.100
2022-09-10 08:06:27,"4.39661 
",137048,732,348,UDP,41713,3478,VOIP,4,2,0.641,16.900
2022-09-10 08:06:26,"4.39661 
",137048,732,348,UDP,41713,3478,VOIP,4,2,0.729,27.600
2022-09-10 08:06:25,"4.39661 
",137048,732,348,UDP,41713,3478,VOIP,4,2,0.825,45.600
2022-09-10 08:06:24,"4.38539 
",137048,732,348,UDP,41713,3478,VOIP,4,2,0.647,27.100
2022-09-10 08:06:23,"4.38539 
",137048,732,348,UDP,41713,3478,VOIP,4,2,0.707,16.600
2022-09-10 08:06:22,"4.38539 
",137048,732,348,UDP,41713,3478,VOIP,4,2,0.672
2022-09-10 08:06:21,"4.38539 
",137048,732,348,UDP,41713,3478,VOIP,4,2,0.675,16.800
2022-09-10 08:06:20,"4.38539 
",137048,732,348,UDP,41713,3478,VOIP,4,2,0.642,17.100
2022-09-10 08:06:19,"4.38539 
",137048,732,348,UDP,41713,3478,VOIP,4,2,0.661,27.100
2022-09-10 08:06:18,"4.38539 
",137048,732,348,UDP,41713,3478,VOIP,4,2,0.617
2022-09-10 08:06:17,"4.38539 
",137048,732,348,UDP,41713,3478,VOIP,4,2,0.652,32.200
2022-09-10 08:06:16,"4.38539 
",137048,732,348,UDP,41713,3478,VOIP,4,2,0.761,16.900
2022-09-10 08:06:15,"4.38539 
",137048,732,348,UDP,41713,3478,VOIP,4,2,0.666,32.300
2022-09-10 08:06:14,"4.46132 
",137048,732,348,UDP,41713,3478,VOIP,4,2,0.682,16.500
2022-09-10 08:06:13,"4.46132 
",137048,732,348,UDP,41713,3478,VOIP,4,2,0.659,17.100
2022-09-10 08:06:12,"4.46132 
",137048,732,348,UDP,41713,3478,VOIP,4,2,0.723,16.800
2022-09-10 08:06:11,"4.46132 
",137048,732,348,UDP,41713,3478,VOIP,4,2,0.709
2022-09-10 08:06:10,"4.46132 
",137048,732,348,UDP,41713,3478,VOIP,4,2,0.686,16.900
2022-09-10 08:06:10,"4.46132 
",137048,732,348,UDP,41713,3478,VOIP,4,2,0.686,16.900
2022-09-10 08:06:10,"4.46132 
",137048,732,348,UDP,41713,3478,VOIP,4,2,0.686,16.900
2022-09-10 08:06:10,"4.46132 
",137048,732,348,UDP,41713,3478,VOIP,4,2,0.686,16.900
2022-09-10 08:06:09,"4.46132 
",137048,732,348,UDP,41713,3478,VOIP,4,2,0.642,16.800
2022-09-10 08:06:08,"4.46132 
",137048,732,348,UDP,41713,3478,VOIP,4,2,0.642,40.000
2022-09-10 08:06:07,"4.46132 
",137048,732,348,UDP,41713,3478,VOIP,4,2,0.645,16.700
2022-09-10 08:06:06,"4.46132 
",137048,732,348,UDP,41713,3478,VOIP,4,2,0.729,16.700
2022-09-10 08:06:05,"4.46132 
",137048,732,348,UDP,41713,3478,VOIP,4,2,0.631,16.800
2022-09-10 08:06:04,"4.40003 
",137048,732,348,UDP,41713,3478,VOIP,4,2,0.599,17.200
2022-09-10 08:06:03,"4.40003 
",137048,732,348,UDP,41713,3478,VOIP,4,2,0.717,16.600
2022-09-10 08:06:02,"4.40003 
",137048,732,348,UDP,41713,3478,VOIP,4,2,0.629,16.600
2022-09-10 08:06:01,"4.40003 
",137048,732,348,UDP,41713,3478,VOIP,4,2,0.726,36.100
2022-09-10 08:06:00,"4.40003 
",137048,732,348,UDP,41713,3478,VOIP,4,2,0.627
2022-09-10 08:05:59,"4.40003 
",137049,226098,275333,UDP,41713,3480,VOIP,2080,1726,0.754,23.600
2022-09-10 08:05:58,"4.40003 
",137049,220653,268775,UDP,41713,3480,VOIP,2030,1686,0.976,16.600
2022-09-10 08:05:57,"4.40003 
",137049,215178,260757,UDP,41713,3480,VOIP,1979,1637,0.679,16.600
2022-09-10 08:05:55,"4.40003 
",137049,209560,252801,UDP,41713,3480,VOIP,1927,1588,0.759,24.400
