time,mos,flwid,upstream_bytes,downstream_bytes,protocol,src_port,dst_port,application_type,upstream_packets,downstream_packets,local_ping,server_ping
2022-09-20 05:13:24,"4.37899 
",144801,0,0,UDP,51528,3478,VOIP,0,0,0.672,25.700
2022-09-20 05:13:23,"4.52246 
",144801,0,0,UDP,51528,3478,VOIP,0,0,0.674,46.400
2022-09-20 05:13:22,"4.39029 
",144801,0,0,UDP,51528,3478,VOIP,0,0,0.683,59.100
2022-09-20 05:13:21,"4.20524 
",144801,0,0,UDP,51528,3478,VOIP,0,0,0.847,31.300
2022-09-20 05:13:20,"4.40386 
",144801,0,0,UDP,51528,3478,VOIP,0,0,1.170,46.800
2022-09-20 05:13:19,"4.39697 
",144801,0,0,UDP,51528,3478,VOIP,0,0,0.689,23.300
2022-09-20 05:13:18,"4.30197 
",144801,0,0,UDP,51528,3478,VOIP,0,0,0.670,15.900
2022-09-20 05:13:17,"4.39112 
",144801,0,0,UDP,51528,3478,VOIP,0,0,0.599,53.900
2022-09-20 05:13:15,"4.27453 
",144801,0,0,UDP,51528,3478,VOIP,0,0,0.723,58.900
2022-09-20 05:13:14,"4.47081 
",144801,0,0,UDP,51528,3478,VOIP,0,0,0.551,61.600
2022-09-20 05:13:13,"4.32691 
",144801,0,0,UDP,51528,3478,VOIP,0,0,0.614,30.900
2022-09-20 05:13:12,"4.31836 
",144801,0,0,UDP,51528,3478,VOIP,0,0,0.823,46.200
2022-09-20 05:13:11,"4.12953 
",144801,0,0,UDP,51528,3478,VOIP,0,0,0.637,49.800
2022-09-20 05:13:10,"4.45191 
",144801,0,0,UDP,51528,3478,VOIP,0,0,0.601,49.400
2022-09-20 05:13:09,"4.47706 
",144801,0,0,UDP,51528,3478,VOIP,0,0,0.560,24.100
2022-09-20 05:13:08,"4.34645 
",144801,0,0,UDP,51528,3478,VOIP,0,0,0.579,39.600
2022-09-20 05:13:07,"4.38494 
",144801,0,0,UDP,51528,3478,VOIP,0,0,0.614,54.900
2022-09-20 05:13:06,"4.40644 
",144801,0,0,UDP,51528,3478,VOIP,0,0,0.537,67.400
2022-09-20 05:13:05,"4.41141 
",144801,0,0,UDP,51528,3478,VOIP,0,0,0.645,16.100
2022-09-20 05:13:04,"4.36089 
",144801,0,0,UDP,51528,3478,VOIP,0,0,0.471,56.700
2022-09-20 05:13:03,"4.36571 
",144801,0,0,UDP,51528,3478,VOIP,0,0,0.544,61.400
2022-09-20 05:13:02,"4.3912 
",144801,0,0,UDP,51528,3478,VOIP,0,0,0.626,16.000
2022-09-20 05:13:01,"4.35615 
",144801,0,0,UDP,51528,3478,VOIP,0,0,0.625,56.100
2022-09-20 05:13:00,"4.35889 
",144801,0,0,UDP,51528,3478,VOIP,0,0,0.581,50.800
2022-09-20 05:12:59,"4.42694 
",144801,0,0,UDP,51528,3478,VOIP,0,0,0.662,22.300
2022-09-20 05:12:58,"4.26286 
",144801,0,0,UDP,51528,3478,VOIP,0,0,0.576,43.000
2022-09-20 05:12:57,"4.26255 
",144801,0,0,UDP,51528,3478,VOIP,0,0,0.658,26.400
2022-09-20 05:12:56,"4.52386 
",144801,0,0,UDP,51528,3478,VOIP,0,0,0.789,57.600
2022-09-20 05:12:55,"4.35266 
",144801,0,0,UDP,51528,3478,VOIP,0,0,0.592,66.500
2022-09-20 05:12:54,"4.23293 
",144801,0,0,UDP,51528,3478,VOIP,0,0,0.672,22.000
2022-09-20 05:12:53,"4.37741 
",144801,0,0,UDP,51528,3478,VOIP,0,0,0.525,64.100
2022-09-20 05:12:52,"4.42089 
",144801,0,0,UDP,51528,3478,VOIP,0,0,0.535,54.400
2022-09-20 05:12:51,"4.42899 
",144801,0,0,UDP,51528,3478,VOIP,0,0,0.597,62.100
2022-09-20 05:12:50,"4.40359 
",144801,0,0,UDP,51528,3478,VOIP,0,0,0.565,50.900
2022-09-20 05:12:49,"4.38802 
",144801,0,0,UDP,51528,3478,VOIP,0,0,0.653,63.100
2022-09-20 05:12:48,"4.43883 
",144801,0,0,UDP,51528,3478,VOIP,0,0,0.570,59.900
2022-09-20 05:12:47,"4.33499 
",144801,0,0,UDP,51528,3478,VOIP,0,0,0.636,16.200
2022-09-20 05:12:46,"4.42979 
",144801,0,0,UDP,51528,3478,VOIP,0,0,0.689,43.500
2022-09-20 05:12:45,"4.36308 
",144801,0,0,UDP,51528,3478,VOIP,0,0,0.656,59.200
2022-09-20 05:12:44,"4.3049 
",144801,0,0,UDP,51528,3478,VOIP,0,0,0.648,34.500
2022-09-20 05:12:43,"4.41167 
",144801,0,0,UDP,51528,3478,VOIP,0,0,1.620,66.600
2022-09-20 05:12:42,"4.29835 
",144801,0,0,UDP,51528,3478,VOIP,0,0,0.675,15.900
2022-09-20 05:12:41,"4.02104 
",144801,0,0,UDP,51528,3478,VOIP,0,0,0.775,24.000
2022-09-20 05:12:40,"4.40368 
",144809,732,348,UDP,50130,3478,VOIP,4,2,0.652,29.100
2022-09-20 05:12:39,"3.99654 
",144809,732,348,UDP,50130,3478,VOIP,4,2,0.690,16.100
2022-09-20 05:12:38,"3.80625 
",144809,732,348,UDP,50130,3478,VOIP,4,2,0.739,58.600
2022-09-20 05:12:37,"4.46328 
",144809,732,348,UDP,50130,3478,VOIP,4,2,0.684,68.500
2022-09-20 05:12:36,"4.42188 
",144809,732,348,UDP,50130,3478,VOIP,4,2,0.716,60.800
2022-09-20 05:12:35,"4.53667 
",144809,732,348,UDP,50130,3478,VOIP,4,2,0.675,58.600
2022-09-20 05:13:28,"4.53436 
",144809,732,348,UDP,50130,3478,VOIP,4,2,0.692,16.000
2022-09-20 05:13:27,"4.10055 
",144809,732,348,UDP,50130,3478,VOIP,4,2,0.761,16.300
2022-09-20 05:13:26,"4.27314 
",144809,732,348,UDP,50130,3478,VOIP,4,2,0.604,17.500
2022-09-20 05:13:25,"4.40533 
",144809,732,348,UDP,50130,3478,VOIP,4,2,0.555,43.500
2022-09-20 05:13:24,"4.37899 
",144809,732,348,UDP,50130,3478,VOIP,4,2,0.672,25.700
2022-09-20 05:13:23,"4.52246 
",144809,732,348,UDP,50130,3478,VOIP,4,2,0.674,46.400
2022-09-20 05:13:22,"4.39029 
",144809,732,348,UDP,50130,3478,VOIP,4,2,0.683,59.100
2022-09-20 05:13:21,"4.20524 
",144809,732,348,UDP,50130,3478,VOIP,4,2,0.847,31.300
2022-09-20 05:13:20,"4.40386 
",144809,732,348,UDP,50130,3478,VOIP,4,2,1.170,46.800
2022-09-20 05:13:19,"4.39697 
",144809,732,348,UDP,50130,3478,VOIP,4,2,0.689,23.300
2022-09-20 05:13:18,"4.30197 
",144809,732,348,UDP,50130,3478,VOIP,4,2,0.670,15.900
2022-09-20 05:13:17,"4.39112 
",144809,732,348,UDP,50130,3478,VOIP,4,2,0.599,53.900
2022-09-20 05:13:15,"4.27453 
",144809,732,348,UDP,50130,3478,VOIP,4,2,0.723,58.900
2022-09-20 05:13:14,"4.47081 
",144809,732,348,UDP,50130,3478,VOIP,4,2,0.551,61.600
2022-09-20 05:13:13,"4.32691 
",144809,732,348,UDP,50130,3478,VOIP,4,2,0.614,30.900
2022-09-20 05:13:12,"4.31836 
",144809,732,348,UDP,50130,3478,VOIP,4,2,0.823,46.200
2022-09-20 05:13:11,"4.12953 
",144809,732,348,UDP,50130,3478,VOIP,4,2,0.637,49.800
2022-09-20 05:13:10,"4.45191 
",144809,732,348,UDP,50130,3478,VOIP,4,2,0.601,49.400
2022-09-20 05:13:09,"4.47706 
",144809,732,348,UDP,50130,3478,VOIP,4,2,0.560,24.100
2022-09-20 05:13:08,"4.34645 
",144809,732,348,UDP,50130,3478,VOIP,4,2,0.579,39.600
2022-09-20 05:13:07,"4.38494 
",144809,732,348,UDP,50130,3478,VOIP,4,2,0.614,54.900
2022-09-20 05:13:06,"4.40644 
",144809,732,348,UDP,50130,3478,VOIP,4,2,0.537,67.400
2022-09-20 05:13:05,"4.41141 
",144809,732,348,UDP,50130,3478,VOIP,4,2,0.645,16.100
2022-09-20 05:13:04,"4.36089 
",144809,732,348,UDP,50130,3478,VOIP,4,2,0.471,56.700
2022-09-20 05:13:03,"4.36571 
",144809,732,348,UDP,50130,3478,VOIP,4,2,0.544,61.400
2022-09-20 05:13:02,"4.3912 
",144809,732,348,UDP,50130,3478,VOIP,4,2,0.626,16.000
2022-09-20 05:13:01,"4.35615 
",144809,732,348,UDP,50130,3478,VOIP,4,2,0.625,56.100
2022-09-20 05:13:00,"4.35889 
",144809,732,348,UDP,50130,3478,VOIP,4,2,0.581,50.800
2022-09-20 05:12:59,"4.42694 
",144809,732,348,UDP,50130,3478,VOIP,4,2,0.662,22.300
2022-09-20 05:12:58,"4.26286 
",144809,732,348,UDP,50130,3478,VOIP,4,2,0.576,43.000
2022-09-20 05:12:57,"4.26255 
",144809,732,348,UDP,50130,3478,VOIP,4,2,0.658,26.400
2022-09-20 05:12:56,"4.52386 
",144809,732,348,UDP,50130,3478,VOIP,4,2,0.789,57.600
2022-09-20 05:12:55,"4.35266 
",144809,732,348,UDP,50130,3478,VOIP,4,2,0.592,66.500
2022-09-20 05:12:54,"4.23293 
",144809,732,348,UDP,50130,3478,VOIP,4,2,0.672,22.000
2022-09-20 05:12:53,"4.37741 
",144809,732,348,UDP,50130,3478,VOIP,4,2,0.525,64.100
2022-09-20 05:12:52,"4.42089 
",144809,732,348,UDP,50130,3478,VOIP,4,2,0.535,54.400
2022-09-20 05:12:51,"4.42899 
",144809,732,348,UDP,50130,3478,VOIP,4,2,0.597,62.100
2022-09-20 05:12:50,"4.40359 
",144809,732,348,UDP,50130,3478,VOIP,4,2,0.565,50.900
2022-09-20 05:12:49,"4.38802 
",144809,732,348,UDP,50130,3478,VOIP,4,2,0.653,63.100
2022-09-20 05:12:48,"4.43883 
",144809,732,348,UDP,50130,3478,VOIP,4,2,0.570,59.900
2022-09-20 05:12:47,"4.33499 
",144809,732,348,UDP,50130,3478,VOIP,4,2,0.636,16.200
2022-09-20 05:12:46,"4.42979 
",144809,732,348,UDP,50130,3478,VOIP,4,2,0.689,43.500
2022-09-20 05:12:45,"4.36308 
",144809,732,348,UDP,50130,3478,VOIP,4,2,0.656,59.200
2022-09-20 05:12:44,"4.3049 
",144809,732,348,UDP,50130,3478,VOIP,4,2,0.648,34.500
2022-09-20 05:12:43,"4.41167 
",144809,732,348,UDP,50130,3478,VOIP,4,2,1.620,66.600
2022-09-20 05:12:42,"4.29835 
",144809,732,348,UDP,50130,3478,VOIP,4,2,0.675,15.900
2022-09-20 05:12:41,"4.02104 
",144809,732,348,UDP,50130,3478,VOIP,4,2,0.775,24.000
2022-09-20 05:12:40,"4.40368 
",144912,171411,214776,UDP,50130,3480,VOIP,1544,1355,0.652,29.100
2022-09-20 05:12:39,"3.99654 
",144912,169645,206708,UDP,50130,3480,VOIP,1527,1306,0.690,16.100
2022-09-20 05:12:38,"3.80625 
",144912,167968,198637,UDP,50130,3480,VOIP,1511,1257,0.739,58.600
2022-09-20 05:12:37,"4.46328 
",144912,163193,190298,UDP,50130,3480,VOIP,1469,1206,0.684,68.500
2022-09-20 05:12:36,"4.42188 
",144912,157394,181921,UDP,50130,3480,VOIP,1417,1155,0.716,60.800
2022-09-20 05:12:35,"4.53667 
",144912,151668,173293,UDP,50130,3480,VOIP,1366,1102,0.675,58.600
2022-09-20 05:13:28,"4.53436 
",144912,394858,604023,UDP,50130,3480,VOIP,3576,3736,0.692,16.000
2022-09-20 05:13:27,"4.10055 
",144912,394858,604023,UDP,50130,3480,VOIP,3576,3736,0.761,16.300
2022-09-20 05:13:26,"4.27314 
",144912,394537,599160,UDP,50130,3480,VOIP,3573,3706,0.604,17.500
2022-09-20 05:13:25,"4.40533 
",144912,393857,590854,UDP,50130,3480,VOIP,3566,3656,0.555,43.500
2022-09-20 05:13:24,"4.37899 
",144912,393496,582414,UDP,50130,3480,VOIP,3562,3603,0.672,25.700
2022-09-20 05:13:23,"4.52246 
",144912,393137,573863,UDP,50130,3480,VOIP,3558,3551,0.674,46.400
2022-09-20 05:13:22,"4.39029 
",144912,392595,565748,UDP,50130,3480,VOIP,3552,3502,0.683,59.100
2022-09-20 05:13:21,"4.20524 
",144912,388207,557412,UDP,50130,3480,VOIP,3515,3451,0.847,31.300
2022-09-20 05:13:20,"4.40386 
",144912,382640,548741,UDP,50130,3480,VOIP,3465,3398,1.170,46.800
2022-09-20 05:13:19,"4.39697 
",144912,377400,540750,UDP,50130,3480,VOIP,3417,3349,0.689,23.300
2022-09-20 05:13:18,"4.30197 
",144912,372346,532459,UDP,50130,3480,VOIP,3370,3298,0.670,15.900
2022-09-20 05:13:17,"4.39112 
",144912,367189,524232,UDP,50130,3480,VOIP,3322,3248,0.599,53.900
2022-09-20 05:13:15,"4.27453 
",144912,361698,515543,UDP,50130,3480,VOIP,3272,3195,0.723,58.900
2022-09-20 05:13:14,"4.47081 
",144912,356698,507274,UDP,50130,3480,VOIP,3226,3144,0.551,61.600
2022-09-20 05:13:13,"4.32691 
",144912,351032,498861,UDP,50130,3480,VOIP,3175,3093,0.614,30.900
2022-09-20 05:13:12,"4.31836 
",144912,345734,490401,UDP,50130,3480,VOIP,3127,3041,0.823,46.200
2022-09-20 05:13:11,"4.12953 
",144912,340497,482380,UDP,50130,3480,VOIP,3079,2992,0.637,49.800
2022-09-20 05:13:10,"4.45191 
",144912,334905,473934,UDP,50130,3480,VOIP,3028,2940,0.601,49.400
2022-09-20 05:13:09,"4.47706 
",144912,329219,465413,UDP,50130,3480,VOIP,2976,2888,0.560,24.100
2022-09-20 05:13:08,"4.34645 
",144912,323540,457102,UDP,50130,3480,VOIP,2925,2838,0.579,39.600
2022-09-20 05:13:07,"4.38494 
",144912,317822,448688,UDP,50130,3480,VOIP,2874,2786,0.614,54.900
2022-09-20 05:13:06,"4.40644 
",144912,312265,440068,UDP,50130,3480,VOIP,2824,2733,0.537,67.400
2022-09-20 05:13:05,"4.41141 
",144912,306613,431714,UDP,50130,3480,VOIP,2773,2682,0.645,16.100
2022-09-20 05:13:04,"4.36089 
",144912,300861,423244,UDP,50130,3480,VOIP,2721,2630,0.471,56.700
2022-09-20 05:13:03,"4.36571 
",144912,295268,415426,UDP,50130,3480,VOIP,2670,2582,0.544,61.400
2022-09-20 05:13:02,"4.3912 
",144912,289592,406946,UDP,50130,3480,VOIP,2619,2530,0.626,16.000
2022-09-20 05:13:01,"4.35615 
",144912,284057,398390,UDP,50130,3480,VOIP,2569,2478,0.625,56.100
2022-09-20 05:13:00,"4.35889 
",144912,278476,390066,UDP,50130,3480,VOIP,2519,2427,0.581,50.800
2022-09-20 05:12:59,"4.42694 
",144912,272654,382091,UDP,50130,3480,VOIP,2466,2378,0.662,22.300
2022-09-20 05:12:58,"4.26286 
",144912,267129,373749,UDP,50130,3480,VOIP,2415,2327,0.576,43.000
2022-09-20 05:12:57,"4.26255 
",144912,261157,365127,UDP,50130,3480,VOIP,2363,2275,0.658,26.400
2022-09-20 05:12:56,"4.52386 
",144912,250167,348231,UDP,50130,3480,VOIP,2263,2171,0.789,57.600
2022-09-20 05:12:55,"4.35266 
",144912,244711,340133,UDP,50130,3480,VOIP,2213,2122,0.592,66.500
2022-09-20 05:12:54,"4.23293 
",144912,238930,332001,UDP,50130,3480,VOIP,2161,2072,0.672,22.000
2022-09-20 05:12:53,"4.37741 
",144912,233192,323453,UDP,50130,3480,VOIP,2109,2020,0.525,64.100
2022-09-20 05:12:52,"4.42089 
",144912,227624,315161,UDP,50130,3480,VOIP,2059,1969,0.535,54.400
2022-09-20 05:12:51,"4.42899 
",144912,222858,306995,UDP,50130,3480,VOIP,2015,1919,0.597,62.100
2022-09-20 05:12:50,"4.40359 
",144912,217553,298333,UDP,50130,3480,VOIP,1966,1866,0.565,50.900
2022-09-20 05:12:49,"4.38802 
",144912,211945,290119,UDP,50130,3480,VOIP,1915,1816,0.653,63.100
2022-09-20 05:12:48,"4.43883 
",144912,207422,282107,UDP,50130,3480,VOIP,1873,1767,0.570,59.900
2022-09-20 05:12:47,"4.33499 
",144912,201655,273779,UDP,50130,3480,VOIP,1821,1716,0.636,16.200
2022-09-20 05:12:46,"4.42979 
",144912,195874,265495,UDP,50130,3480,VOIP,1769,1665,0.689,43.500
2022-09-20 05:12:45,"4.36308 
",144912,192157,256998,UDP,50130,3480,VOIP,1735,1613,0.656,59.200
2022-09-20 05:12:44,"4.3049 
",144912,187544,248229,UDP,50130,3480,VOIP,1692,1560,0.648,34.500
2022-09-20 05:12:43,"4.41167 
",144912,183103,240369,UDP,50130,3480,VOIP,1651,1512,1.620,66.600
2022-09-20 05:12:42,"4.29835 
",144912,178518,232070,UDP,50130,3480,VOIP,1609,1461,0.675,15.900
2022-09-20 05:12:41,"4.02104 
",144912,175143,223276,UDP,50130,3480,VOIP,1578,1407,0.775,24.000
2022-09-19 20:47:40,"4.08107 
",141237,414,0,UDP,40612,3478,VOIP,3,0,0.772,60.600
2022-09-19 20:47:39,"4.00546 
",141237,414,0,UDP,40612,3478,VOIP,3,0,0.539,74.300
2022-09-19 20:47:36,"4.58114 
",141237,414,0,UDP,40612,3478,VOIP,3,0,0.681,16.000
2022-09-19 20:47:38,"4.49284 
",141237,414,0,UDP,40612,3478,VOIP,3,0,0.510,99.100
2022-09-19 20:47:37,"4.54429 
",141237,414,0,UDP,40612,3478,VOIP,3,0,0.651,50.500
2022-09-19 20:48:07,"4.24336 
",141237,414,0,UDP,40612,3478,VOIP,3,0,0.626,51.000
2022-09-19 20:48:06,"4.29782 
",141237,414,0,UDP,40612,3478,VOIP,3,0,0.858,16.100
2022-09-19 20:48:04,"4.2349 
",141237,414,0,UDP,40612,3478,VOIP,3,0,0.677,56.500
2022-09-19 20:48:03,"4.31727 
",141237,414,0,UDP,40612,3478,VOIP,3,0,0.652,37.000
2022-09-19 20:48:05,"4.34991 
",141237,414,0,UDP,40612,3478,VOIP,3,0,0.674,16.000
2022-09-19 20:48:02,"3.59571 
",141237,414,0,UDP,40612,3478,VOIP,3,0,0.660,57.100
2022-09-19 20:47:58,"4.38464 
",141237,414,0,UDP,40612,3478,VOIP,3,0,0.664,58.200
2022-09-19 20:47:57,"3.19111 
",141237,414,0,UDP,40612,3478,VOIP,3,0,0.682,43.700
2022-09-19 20:48:01,"4.62439 
",141237,414,0,UDP,40612,3478,VOIP,3,0,0.718,48.800
2022-09-19 20:47:56,"3.3122 
",141237,414,0,UDP,40612,3478,VOIP,3,0,0.672,61.500
2022-09-19 20:47:55,"3.98439 
",141237,414,0,UDP,40612,3478,VOIP,3,0,0.645,54.200
2022-09-19 20:47:54,"3.48215 
",141237,414,0,UDP,40612,3478,VOIP,3,0,0.744,63.600
2022-09-19 20:47:53,"2.84179 
",141237,414,0,UDP,40612,3478,VOIP,3,0,0.733,33.800
2022-09-19 20:47:52,"3.51486 
",141237,414,0,UDP,40612,3478,VOIP,3,0,0.646,52.200
2022-09-19 20:47:51,"3.92512 
",141237,414,0,UDP,40612,3478,VOIP,3,0,0.648,35.600
2022-09-19 20:47:50,"3.80207 
",141237,414,0,UDP,40612,3478,VOIP,3,0,0.676,188.000
2022-09-19 20:47:49,"3.63099 
",141237,414,0,UDP,40612,3478,VOIP,3,0,0.607,175.000
2022-09-19 20:47:48,"3.62224 
",141237,414,0,UDP,40612,3478,VOIP,3,0,0.554,332.000
2022-09-19 20:47:47,"3.49185 
",141237,414,0,UDP,40612,3478,VOIP,3,0,0.758,31.400
2022-09-19 20:47:45,"4.4966 
",141237,414,0,UDP,40612,3478,VOIP,3,0,0.610,331.000
2022-09-19 20:47:44,"4.4611 
",141237,414,0,UDP,40612,3478,VOIP,3,0,0.675,138.000
2022-09-19 20:47:43,"4.51951 
",141237,414,0,UDP,40612,3478,VOIP,3,0,0.713,364.000
2022-09-19 20:47:42,"4.1469 
",141237,414,0,UDP,40612,3478,VOIP,3,0,0.695,63.000
2022-09-19 20:47:41,"4.54531 
",141237,414,0,UDP,40612,3478,VOIP,3,0,0.513,77.000
2022-09-19 20:48:00,"4.26806 
",141237,414,0,UDP,40612,3478,VOIP,3,0,0.673,61.600
2022-09-19 20:47:59,"4.56471 
",141237,414,0,UDP,40612,3478,VOIP,3,0,0.653,73.600
2022-09-19 20:47:40,"4.08107 
",141243,0,0,UDP,54106,3478,VOIP,0,0,0.772,60.600
2022-09-19 20:47:39,"4.00546 
",141243,0,0,UDP,54106,3478,VOIP,0,0,0.539,74.300
2022-09-19 20:47:38,"4.49284 
",141243,0,0,UDP,54106,3478,VOIP,0,0,0.510,99.100
2022-09-19 20:47:37,"4.54429 
",141243,0,0,UDP,54106,3478,VOIP,0,0,0.651,50.500
2022-09-19 20:47:36,"4.58114 
",141243,0,0,UDP,54106,3478,VOIP,0,0,0.681,16.000
2022-09-19 20:48:28,"4.38153 
",141243,0,0,UDP,54106,3478,VOIP,0,0,0.825,15.800
2022-09-19 20:48:27,"4.4145 
",141243,0,0,UDP,54106,3478,VOIP,0,0,0.536,86.600
2022-09-19 20:48:26,"4.40496 
",141243,0,0,UDP,54106,3478,VOIP,0,0,0.720,58.600
2022-09-19 20:48:25,"4.42045 
",141243,0,0,UDP,54106,3478,VOIP,0,0,0.704,54.200
2022-09-19 20:48:24,"4.37219 
",141243,0,0,UDP,54106,3478,VOIP,0,0,0.642,43.400
2022-09-19 20:48:23,"4.51486 
",141243,0,0,UDP,54106,3478,VOIP,0,0,0.677,79.500
2022-09-19 20:48:22,"4.4869 
",141243,0,0,UDP,54106,3478,VOIP,0,0,0.713,48.200
2022-09-19 20:48:21,"4.351 
",141243,0,0,UDP,54106,3478,VOIP,0,0,0.622,70.600
2022-09-19 20:48:20,"4.48597 
",141243,0,0,UDP,54106,3478,VOIP,0,0,0.724,54.000
2022-09-19 20:48:19,"3.5244 
",141243,0,0,UDP,54106,3478,VOIP,0,0,0.577,27.200
2022-09-19 20:48:18,"4.0625 
",141243,0,0,UDP,54106,3478,VOIP,0,0,0.635,51.900
2022-09-19 20:48:17,"4.04108 
",141243,0,0,UDP,54106,3478,VOIP,0,0,0.576,47.300
2022-09-19 20:48:16,"4.20047 
",141243,0,0,UDP,54106,3478,VOIP,0,0,0.691,78.200
2022-09-19 20:48:15,"4.44422 
",141243,0,0,UDP,54106,3478,VOIP,0,0,0.830,55.000
2022-09-19 20:48:14,"3.06466 
",141243,0,0,UDP,54106,3478,VOIP,0,0,0.651,55.100
2022-09-19 20:48:13,"4.3426 
",141243,0,0,UDP,54106,3478,VOIP,0,0,0.573,37.000
2022-09-19 20:48:12,"4.43766 
",141243,0,0,UDP,54106,3478,VOIP,0,0,0.612,51.400
2022-09-19 20:48:11,"4.37713 
",141243,0,0,UDP,54106,3478,VOIP,0,0,0.620,76.200
2022-09-19 20:48:10,"4.3949 
",141243,0,0,UDP,54106,3478,VOIP,0,0,0.731,42.700
2022-09-19 20:48:09,"4.41756 
",141243,0,0,UDP,54106,3478,VOIP,0,0,0.576,33.900
2022-09-19 20:48:08,"4.52472 
",141243,0,0,UDP,54106,3478,VOIP,0,0,0.583,32.100
2022-09-19 20:48:07,"4.24336 
",141243,0,0,UDP,54106,3478,VOIP,0,0,0.626,51.000
2022-09-19 20:48:06,"4.29782 
",141243,0,0,UDP,54106,3478,VOIP,0,0,0.858,16.100
2022-09-19 20:48:05,"4.34991 
",141243,0,0,UDP,54106,3478,VOIP,0,0,0.674,16.000
2022-09-19 20:48:04,"4.2349 
",141243,0,0,UDP,54106,3478,VOIP,0,0,0.677,56.500
2022-09-19 20:48:03,"4.31727 
",141243,0,0,UDP,54106,3478,VOIP,0,0,0.652,37.000
2022-09-19 20:48:02,"3.59571 
",141243,0,0,UDP,54106,3478,VOIP,0,0,0.660,57.100
2022-09-19 20:48:01,"4.62439 
",141243,0,0,UDP,54106,3478,VOIP,0,0,0.718,48.800
2022-09-19 20:48:00,"4.26806 
",141243,0,0,UDP,54106,3478,VOIP,0,0,0.673,61.600
2022-09-19 20:47:59,"4.56471 
",141243,0,0,UDP,54106,3478,VOIP,0,0,0.653,73.600
2022-09-19 20:47:58,"4.38464 
",141243,0,0,UDP,54106,3478,VOIP,0,0,0.664,58.200
